timestep,id,x,y,angle,speed,type
372.00,bike11.45,11.565260,48.136451,359.078005,4.127631,bicycle
372.00,bike11.46,11.565258,48.136379,359.078005,3.489909,bicycle
372.00,bike11.47,11.565258,48.136322,357.928622,3.101784,bicycle
372.00,bike11.48,11.565258,48.136262,354.854632,2.589055,bicycle
372.00,bike11.49,11.565263,48.136211,352.273968,2.015587,bicycle
372.00,bike11.50,11.565269,48.136167,352.216129,1.778595,bicycle
372.00,bike11.51,11.565276,48.136123,352.216129,1.395740,bicycle
372.00,bike11.52,11.565282,48.136087,352.216129,0.943571,bicycle
372.00,bike11.53,11.565287,48.136055,352.216129,0.384866,bicycle
372.00,bike11.54,11.565291,48.136026,352.216129,1.428244,bicycle
372.00,bike11.55,11.565414,48.135770,337.613271,5.987648,bicycle
372.00,bike11.56,11.565566,48.135507,336.744732,5.968570,bicycle
372.00,bike11.57,11.565748,48.135219,334.593142,5.865496,bicycle
372.00,bike11.58,11.565932,48.134934,335.264246,5.959766,bicycle
372.00,bike11.59,11.566101,48.134664,335.264246,5.989510,bicycle
372.00,bike11.60,11.566295,48.134355,335.264246,4.511577,bicycle
372.00,bike11.61,11.566405,48.134181,335.264246,2.074117,bicycle
372.00,bike11.62,11.566442,48.134121,335.264246,0.000000,bicycle
372.00,pint0107,11.567451,48.132715,268.549393,8.330000,passenger
372.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
372.00,pint0151,11.565414,48.140865,291.116702,13.890000,passenger
372.00,pint0160,11.565611,48.139937,219.460929,13.890000,passenger
372.00,pint0165,11.565219,48.135438,155.987456,13.642023,passenger
372.00,pint0175,11.562950,48.137356,88.965229,13.890000,passenger
372.00,pint0181,11.565643,48.139918,219.465547,13.890000,passenger
372.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
372.00,pint0210,11.567669,48.140621,233.988103,11.500778,passenger
372.00,pint0219,11.565317,48.135274,156.566045,13.890000,passenger
372.00,pint0222,11.566167,48.134487,336.112601,13.890000,passenger
372.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
372.00,pint0233,11.565135,48.135422,155.987317,13.890000,passenger
372.00,pint0238,11.565290,48.137404,0.345719,13.890000,passenger
372.00,pint0243,11.565206,48.137435,0.400879,12.741259,passenger
372.00,pint0261,11.566951,48.133565,253.664796,2.344500,passenger
372.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
372.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
372.00,pint0275,11.566354,48.140821,167.743487,0.000000,passenger
372.00,pint0280,11.567052,48.133612,253.663123,6.773667,passenger
372.00,pint0284,11.567491,48.140582,250.064166,12.626667,passenger
372.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
372.00,pint0351,11.568788,48.140860,61.607925,13.890000,passenger
372.00,pint060,11.566363,48.140763,172.618182,0.000000,passenger
372.00,pint064,11.566433,48.140073,40.040721,2.600000,passenger
372.00,pint066,11.565228,48.137593,4.938697,13.890000,passenger
372.00,pint085,11.565013,48.135776,155.987456,13.596167,passenger
372.00,pint087,11.565118,48.135604,155.987456,13.490680,passenger
372.00,tint011,11.566364,48.133908,341.443097,10.452045,truck
372.00,tint029,11.566896,48.132946,154.629994,10.631560,truck
372.00,tint038,11.565183,48.136709,359.593640,10.542206,truck
372.00,tint046,11.566216,48.139869,49.883586,9.741442,truck
372.00,tint048,11.566499,48.140441,251.868499,10.552558,truck
372.00,tint054,11.566426,48.140548,276.337416,10.419814,truck
372.00,tint072,11.561927,48.137365,88.692231,10.683549,truck
372.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
373.00,bike11.29,11.567282,48.140275,65.244011,5.809206,bicycle
373.00,bike11.30,11.567138,48.140234,64.943896,5.866329,bicycle
373.00,bike11.31,11.567033,48.140174,43.581074,5.882542,bicycle
373.00,bike11.32,11.566942,48.140115,43.581074,5.963012,bicycle
373.00,bike11.33,11.566416,48.139852,40.191029,5.574440,bicycle
373.00,bike11.34,11.566310,48.139777,42.044225,5.128150,bicycle
373.00,bike11.35,11.566234,48.139724,42.044225,4.741017,bicycle
373.00,bike11.36,11.566157,48.139670,42.044225,4.157576,bicycle
373.00,bike11.37,11.566094,48.139625,40.261600,3.879917,bicycle
373.00,bike11.38,11.566031,48.139579,35.346163,3.360367,bicycle
373.00,bike11.39,11.565981,48.139530,30.266117,3.125392,bicycle
373.00,bike11.40,11.565932,48.139478,30.266117,3.563189,bicycle
373.00,bike11.41,11.565879,48.139421,29.754482,4.578514,bicycle
373.00,bike11.42,11.565821,48.139353,23.783850,5.224822,bicycle
373.00,bike11.43,11.565753,48.139251,17.521352,5.850056,bicycle
373.00,bike11.44,11.565265,48.136585,359.682047,4.971530,bicycle
373.00,bike11.45,11.565261,48.136491,359.078005,4.442092,bicycle
373.00,bike11.46,11.565259,48.136413,359.078005,3.784680,bicycle
373.00,bike11.47,11.565258,48.136352,358.027047,3.370704,bicycle
373.00,bike11.48,11.565258,48.136287,357.928622,2.849659,bicycle
373.00,bike11.49,11.565261,48.136232,354.257717,2.320912,bicycle
373.00,bike11.50,11.565267,48.136186,352.216129,2.110420,bicycle
373.00,bike11.51,11.565274,48.136139,352.216129,1.777767,bicycle
373.00,bike11.52,11.565280,48.136098,352.216129,1.235543,bicycle
373.00,bike11.53,11.565286,48.136061,352.216129,0.725311,bicycle
373.00,bike11.54,11.565290,48.136031,352.216129,0.559916,bicycle
373.00,bike11.55,11.565387,48.135819,337.613271,5.819610,bicycle
373.00,bike11.56,11.565537,48.135556,336.744732,5.860716,bicycle
373.00,bike11.57,11.565716,48.135268,334.593142,5.979028,bicycle
373.00,bike11.58,11.565901,48.134983,335.264246,5.904861,bicycle
373.00,bike11.59,11.566071,48.134713,335.264246,5.892079,bicycle
373.00,bike11.60,11.566270,48.134395,335.264246,4.815664,bicycle
373.00,bike11.61,11.566392,48.134202,335.264246,2.526462,bicycle
373.00,bike11.62,11.566440,48.134125,335.264246,0.437517,bicycle
373.00,pint0107,11.567343,48.132730,281.600637,8.330000,passenger
373.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
373.00,pint0151,11.565242,48.140914,291.116702,13.890000,passenger
373.00,pint0160,11.565487,48.139843,219.574331,13.890000,passenger
373.00,pint0165,11.565288,48.135324,155.987456,13.704017,passenger
373.00,pint0175,11.563136,48.137354,88.965229,13.890000,passenger
373.00,pint0181,11.565520,48.139824,219.573452,13.890000,passenger
373.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
373.00,pint0210,11.567530,48.140590,250.064166,10.903852,passenger
373.00,pint0219,11.565385,48.135157,156.734099,13.890000,passenger
373.00,pint0222,11.566093,48.134602,334.451267,13.890000,passenger
373.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
373.00,pint0233,11.565205,48.135306,155.987317,13.890000,passenger
373.00,pint0238,11.565303,48.137529,4.926870,13.890000,passenger
373.00,pint0243,11.565220,48.137553,4.938697,13.124173,passenger
373.00,pint0261,11.566951,48.133565,253.664796,0.000000,passenger
373.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
373.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
373.00,pint0275,11.566354,48.140821,167.743487,0.000000,passenger
373.00,pint0280,11.567023,48.133607,253.663123,2.273667,passenger
373.00,pint0284,11.567387,48.140559,250.064166,8.126667,passenger
373.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
373.00,pint0351,11.568942,48.140911,60.816902,12.720000,passenger
373.00,pint056,11.563189,48.141442,112.820456,13.890000,passenger
373.00,pint060,11.566364,48.140755,172.618182,0.900000,passenger
373.00,pint064,11.566468,48.140099,40.103583,3.901000,passenger
373.00,pint066,11.565250,48.137716,4.938697,13.890000,passenger
373.00,pint085,11.565082,48.135663,155.987456,13.669625,passenger
373.00,pint087,11.565186,48.135491,155.987456,13.592840,passenger
373.00,tint011,11.566302,48.134002,350.487921,10.659833,truck
373.00,tint029,11.566952,48.132860,154.629994,10.438888,truck
373.00,tint038,11.565194,48.136802,2.586167,10.494030,truck
373.00,tint046,11.566313,48.139941,40.374951,10.835693,truck
373.00,tint048,11.566358,48.140414,251.868499,10.709236,truck
373.00,tint054,11.566285,48.140569,280.687267,10.804670,truck
373.00,tint072,11.562067,48.137364,88.692231,10.432840,truck
373.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
374.00,bike11.29,11.567354,48.140297,62.279560,5.848757,bicycle
374.00,bike11.30,11.567210,48.140255,65.244011,5.827829,bicycle
374.00,bike11.31,11.567088,48.140211,43.581074,5.797744,bicycle
374.00,bike11.32,11.566999,48.140152,43.581074,5.971246,bicycle
374.00,bike11.33,11.566469,48.139891,40.191029,5.913244,bicycle
374.00,bike11.34,11.566362,48.139813,42.044225,5.564705,bicycle
374.00,bike11.35,11.566281,48.139756,42.044225,5.009812,bicycle
374.00,bike11.36,11.566199,48.139700,42.044225,4.496796,bicycle
374.00,bike11.37,11.566132,48.139653,41.457154,4.249983,bicycle
374.00,bike11.38,11.566064,48.139603,40.261600,3.633134,bicycle
374.00,bike11.39,11.566007,48.139557,31.197186,3.583443,bicycle
374.00,bike11.40,11.565956,48.139503,30.266117,3.324821,bicycle
374.00,bike11.41,11.565908,48.139452,30.266117,3.974459,bicycle
374.00,bike11.42,11.565852,48.139391,27.474432,4.749796,bicycle
374.00,bike11.43,11.565785,48.139300,21.322421,5.903215,bicycle
374.00,bike11.44,11.565267,48.136632,359.682047,5.277181,bicycle
374.00,bike11.45,11.565263,48.136535,359.682047,4.903709,bicycle
374.00,bike11.46,11.565260,48.136450,359.078005,4.062612,bicycle
374.00,bike11.47,11.565258,48.136385,359.078005,3.667126,bicycle
374.00,bike11.48,11.565258,48.136316,357.928622,3.149501,bicycle
374.00,bike11.49,11.565258,48.136256,354.257717,2.708739,bicycle
374.00,bike11.50,11.565264,48.136206,352.216129,2.236597,bicycle
374.00,bike11.51,11.565271,48.136159,352.216129,2.275386,bicycle
374.00,bike11.52,11.565278,48.136113,352.216129,1.670783,bicycle
374.00,bike11.53,11.565284,48.136071,352.216129,1.122888,bicycle
374.00,bike11.54,11.565289,48.136037,352.216129,0.657585,bicycle
374.00,bike11.55,11.565359,48.135867,337.613271,5.762283,bicycle
374.00,bike11.56,11.565508,48.135605,336.744732,5.874071,bicycle
374.00,bike11.57,11.565685,48.135317,334.573564,5.882308,bicycle
374.00,bike11.58,11.565870,48.135032,335.264246,5.926744,bicycle
374.00,bike11.59,11.566040,48.134761,335.264246,5.785479,bicycle
374.00,bike11.60,11.566243,48.134439,335.264246,5.256055,bicycle
374.00,bike11.61,11.566376,48.134227,335.264246,3.021248,bicycle
374.00,bike11.62,11.566436,48.134131,335.264246,0.712293,bicycle
374.00,pint0107,11.567246,48.132763,299.653345,8.330000,passenger
374.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
374.00,pint0151,11.565070,48.140963,291.116702,13.890000,passenger
374.00,pint0160,11.565362,48.139743,215.291850,13.890000,passenger
374.00,pint0165,11.565355,48.135208,156.734099,13.750513,passenger
374.00,pint0175,11.563323,48.137353,88.642860,13.890000,passenger
374.00,pint0181,11.565398,48.139727,215.426527,13.890000,passenger
374.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
374.00,pint0210,11.567448,48.140573,250.064166,6.403852,passenger
374.00,pint0219,11.565453,48.135041,156.734099,13.890000,passenger
374.00,pint0222,11.566017,48.134717,334.451267,13.890000,passenger
374.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
374.00,pint0233,11.565274,48.135190,156.745528,13.890000,passenger
374.00,pint0238,11.565325,48.137653,4.926870,13.890000,passenger
374.00,pint0243,11.565242,48.137671,4.938697,13.379449,passenger
374.00,pint0261,11.566951,48.133565,253.664796,0.000000,passenger
374.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
374.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
374.00,pint0275,11.566356,48.140813,169.474626,0.900000,passenger
374.00,pint0280,11.567023,48.133607,253.663123,0.000000,passenger
374.00,pint0284,11.567341,48.140549,250.064166,3.626667,passenger
374.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
374.00,pint0351,11.569041,48.140944,62.345695,8.220000,passenger
374.00,pint056,11.563359,48.141390,112.628371,13.890000,passenger
374.00,pint060,11.566360,48.140723,180.121080,3.500000,passenger
374.00,pint064,11.566468,48.140099,40.103583,0.000000,passenger
374.00,pint066,11.565272,48.137840,4.938697,13.890000,passenger
374.00,pint085,11.565152,48.135548,155.987456,13.724719,passenger
374.00,pint087,11.565256,48.135377,155.987456,13.667130,passenger
374.00,tint011,11.566325,48.134094,8.166533,10.548349,truck
374.00,tint029,11.567010,48.132770,154.629994,10.779918,truck
374.00,tint038,11.565211,48.136900,4.817815,10.983708,truck
374.00,tint046,11.566383,48.139992,40.027688,7.743994,truck
374.00,tint048,11.566227,48.140368,239.899582,10.858352,truck
374.00,tint054,11.566146,48.140592,282.307383,10.701444,truck
374.00,tint072,11.562210,48.137363,88.692231,10.651745,truck
374.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
375.00,bike11.29,11.567426,48.140320,62.279560,5.929709,bicycle
375.00,bike11.30,11.567282,48.140275,65.244011,5.805392,bicycle
375.00,bike11.31,11.567154,48.140239,65.244011,5.902307,bicycle
375.00,bike11.32,11.567055,48.140189,43.581074,5.868722,bicycle
375.00,bike11.33,11.566523,48.139930,40.191029,5.900501,bicycle
375.00,bike11.34,11.566416,48.139851,40.191029,5.885339,bicycle
375.00,bike11.35,11.566332,48.139792,42.044225,5.447317,bicycle
375.00,bike11.36,11.566244,48.139730,42.044225,4.763502,bicycle
375.00,bike11.37,11.566173,48.139681,42.044225,4.338515,bicycle
375.00,bike11.38,11.566099,48.139629,40.261600,3.896511,bicycle
375.00,bike11.39,11.566036,48.139583,35.773638,3.623284,bicycle
375.00,bike11.40,11.565983,48.139531,30.266117,3.693213,bicycle
375.00,bike11.41,11.565932,48.139478,30.266117,3.469061,bicycle
375.00,bike11.42,11.565881,48.139424,30.148305,4.251595,bicycle
375.00,bike11.43,11.565816,48.139345,23.783850,5.586668,bicycle
375.00,bike11.44,11.565269,48.136683,0.288913,5.607509,bicycle
375.00,bike11.45,11.565265,48.136584,359.682047,5.382671,bicycle
375.00,bike11.46,11.565261,48.136490,359.078005,4.461606,bicycle
375.00,bike11.47,11.565259,48.136422,359.078005,4.108547,bicycle
375.00,bike11.48,11.565258,48.136347,357.928622,3.487850,bicycle
375.00,bike11.49,11.565258,48.136285,357.928622,3.195087,bicycle
375.00,bike11.50,11.565261,48.136229,354.257717,2.615122,bicycle
375.00,bike11.51,11.565267,48.136180,352.216129,2.317969,bicycle
375.00,bike11.52,11.565275,48.136130,352.216129,1.927849,bicycle
375.00,bike11.53,11.565282,48.136084,352.216129,1.409723,bicycle
375.00,bike11.54,11.565288,48.136047,352.216129,1.126082,bicycle
375.00,bike11.55,11.565332,48.135916,337.592309,5.816900,bicycle
375.00,bike11.56,11.565479,48.135654,336.744732,5.877695,bicycle
375.00,bike11.57,11.565654,48.135365,334.573564,5.811955,bicycle
375.00,bike11.58,11.565839,48.135079,334.593142,5.759130,bicycle
375.00,bike11.59,11.566009,48.134810,335.264246,5.955650,bicycle
375.00,bike11.60,11.566213,48.134486,335.264246,5.724537,bicycle
375.00,bike11.61,11.566359,48.134254,335.264246,3.312342,bicycle
375.00,bike11.62,11.566430,48.134141,335.264246,1.199732,bicycle
375.00,pint0107,11.567181,48.132822,328.317991,8.330000,passenger
375.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
375.00,pint0151,11.564899,48.141014,292.860754,13.890000,passenger
375.00,pint0160,11.565259,48.139634,205.936113,13.890000,passenger
375.00,pint0165,11.565423,48.135093,156.734099,13.785385,passenger
375.00,pint0175,11.563510,48.137352,88.533685,13.890000,passenger
375.00,pint0181,11.565297,48.139621,205.989470,13.890000,passenger
375.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
375.00,pint0210,11.567404,48.140593,250.056907,1.903852,passenger
375.00,pint0219,11.565521,48.134925,156.734099,13.890000,passenger
375.00,pint0222,11.565942,48.134831,334.451267,13.890000,passenger
375.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
375.00,pint0233,11.565342,48.135074,156.745528,13.890000,passenger
375.00,pint0234,11.563220,48.141432,112.702962,13.890000,passenger
375.00,pint0238,11.565347,48.137778,4.926870,13.890000,passenger
375.00,pint0243,11.565263,48.137791,4.938697,13.537224,passenger
375.00,pint0261,11.566951,48.133565,253.664796,0.000000,passenger
375.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
375.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
375.00,pint0275,11.566360,48.140782,172.618182,3.500000,passenger
375.00,pint0280,11.567023,48.133607,253.663123,0.000000,passenger
375.00,pint0284,11.567341,48.140549,250.064166,0.000000,passenger
375.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
375.00,pint0351,11.569142,48.140974,64.401195,8.220000,passenger
375.00,pint056,11.563528,48.141338,112.628371,13.890000,passenger
375.00,pint060,11.566352,48.140669,183.646696,6.100000,passenger
375.00,pint064,11.566468,48.140099,40.103583,0.000000,passenger
375.00,pint066,11.565295,48.137963,5.345956,13.890000,passenger
375.00,pint085,11.565221,48.135433,155.987456,13.766039,passenger
375.00,pint087,11.565324,48.135262,156.734099,13.722848,passenger
375.00,tint011,11.566292,48.134185,344.550164,10.505395,truck
375.00,tint038,11.565228,48.136994,4.817815,10.435043,truck
375.00,tint046,11.566422,48.140021,40.027688,4.355538,truck
375.00,tint048,11.566100,48.140316,236.320498,10.843530,truck
375.00,tint054,11.566020,48.140634,294.332555,10.427443,truck
375.00,tint072,11.562357,48.137362,88.692231,10.971874,truck
375.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
376.00,bike11.29,11.567496,48.140343,62.059513,5.772219,bicycle
376.00,bike11.30,11.567353,48.140296,62.279560,5.854709,bicycle
376.00,bike11.31,11.567228,48.140260,65.244011,5.945566,bicycle
376.00,bike11.32,11.567112,48.140226,43.581074,5.863954,bicycle
376.00,bike11.33,11.566575,48.139969,40.191029,5.790757,bicycle
376.00,bike11.34,11.566470,48.139891,40.191029,5.939821,bicycle
376.00,bike11.35,11.566386,48.139829,41.866093,5.836290,bicycle
376.00,bike11.36,11.566291,48.139764,42.044225,5.113146,bicycle
376.00,bike11.37,11.566217,48.139712,42.044225,4.719724,bicycle
376.00,bike11.38,11.566138,48.139657,41.975867,4.234871,bicycle
376.00,bike11.39,11.566072,48.139609,40.261600,3.916321,bicycle
376.00,bike11.40,11.566011,48.139560,32.132595,3.857484,bicycle
376.00,bike11.41,11.565959,48.139507,30.266117,3.742334,bicycle
376.00,bike11.42,11.565909,48.139453,30.266117,3.862663,bicycle
376.00,bike11.43,11.565848,48.139386,27.474432,5.104872,bicycle
376.00,bike11.44,11.565273,48.136735,1.064022,5.822110,bicycle
376.00,bike11.45,11.565267,48.136636,359.682047,5.791547,bicycle
376.00,bike11.46,11.565263,48.136534,359.682047,4.919860,bicycle
376.00,bike11.47,11.565261,48.136464,359.078005,4.598069,bicycle
376.00,bike11.48,11.565258,48.136383,359.078005,3.948266,bicycle
376.00,bike11.49,11.565258,48.136317,357.928622,3.614878,bicycle
376.00,bike11.50,11.565258,48.136257,354.257717,3.110082,bicycle
376.00,bike11.51,11.565264,48.136205,352.216129,2.775294,bicycle
376.00,bike11.52,11.565272,48.136151,352.216129,2.365640,bicycle
376.00,bike11.53,11.565280,48.136101,352.216129,1.863288,bicycle
376.00,bike11.54,11.565286,48.136059,352.216129,1.330553,bicycle
376.00,bike11.55,11.565308,48.135960,337.592309,5.190405,bicycle
376.00,bike11.56,11.565451,48.135704,337.405419,5.935607,bicycle
376.00,bike11.57,11.565622,48.135414,334.573564,5.974265,bicycle
376.00,bike11.58,11.565807,48.135129,334.593142,5.994124,bicycle
376.00,bike11.59,11.565979,48.134858,335.264246,5.813487,bicycle
376.00,bike11.60,11.566182,48.134535,335.264246,5.821521,bicycle
376.00,bike11.61,11.566339,48.134286,335.264246,3.802148,bicycle
376.00,bike11.62,11.566421,48.134155,335.264246,1.676347,bicycle
376.00,pint0107,11.567132,48.132888,331.795519,8.330000,passenger
376.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
376.00,pint0151,11.564730,48.141067,292.860754,13.890000,passenger
376.00,pint0160,11.565169,48.139522,203.169440,13.890000,passenger
376.00,pint0165,11.565490,48.134977,156.734099,13.811539,passenger
376.00,pint0175,11.563696,48.137351,88.260365,13.890000,passenger
376.00,pint0181,11.565208,48.139510,203.294369,13.890000,passenger
376.00,pint0193,11.561285,48.137369,88.692231,13.890000,passenger
376.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
376.00,pint0210,11.567347,48.140581,250.056907,4.503852,passenger
376.00,pint0219,11.565590,48.134809,156.378156,13.890000,passenger
376.00,pint0222,11.565867,48.134946,334.451267,13.890000,passenger
376.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
376.00,pint0233,11.565410,48.134958,156.745528,13.890000,passenger
376.00,pint0234,11.563390,48.141380,112.628371,13.890000,passenger
376.00,pint0238,11.565370,48.137902,5.196104,13.890000,passenger
376.00,pint0243,11.565285,48.137912,5.162312,13.625418,passenger
376.00,pint0261,11.566951,48.133565,253.664796,0.000000,passenger
376.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
376.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
376.00,pint0275,11.566364,48.140727,176.075047,6.100000,passenger
376.00,pint0280,11.567023,48.133607,253.663123,0.000000,passenger
376.00,pint0284,11.567341,48.140549,250.064166,0.000000,passenger
376.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
376.00,pint056,11.563698,48.141286,112.628371,13.890000,passenger
376.00,pint060,11.566294,48.140608,230.590870,8.700000,passenger
376.00,pint064,11.566468,48.140099,40.103583,0.000000,passenger
376.00,pint066,11.565319,48.138087,5.589547,13.890000,passenger
376.00,pint085,11.565291,48.135318,155.987456,13.797029,passenger
376.00,pint087,11.565391,48.135147,156.734099,13.764636,passenger
376.00,tint011,11.566248,48.134274,339.601908,10.416796,truck
376.00,tint038,11.565244,48.137087,4.817815,10.497317,truck
376.00,tint046,11.566432,48.140029,40.027688,1.113331,truck
376.00,tint048,11.566007,48.140243,218.542483,10.723740,truck
376.00,tint054,11.565893,48.140676,294.332555,10.545369,truck
376.00,tint072,11.562502,48.137361,88.721664,10.731216,truck
376.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
377.00,bike11.29,11.567569,48.140365,67.684668,5.986134,bicycle
377.00,bike11.30,11.567423,48.140319,62.279560,5.756281,bicycle
377.00,bike11.31,11.567301,48.140280,65.244011,5.912824,bicycle
377.00,bike11.32,11.567184,48.140247,65.244011,5.885955,bicycle
377.00,bike11.33,11.566627,48.140008,40.435021,5.783186,bicycle
377.00,bike11.34,11.566523,48.139931,40.191029,5.933015,bicycle
377.00,bike11.35,11.566440,48.139869,40.191029,5.935060,bicycle
377.00,bike11.36,11.566342,48.139799,42.044225,5.434832,bicycle
377.00,bike11.37,11.566265,48.139745,42.044225,5.186447,bicycle
377.00,bike11.38,11.566182,48.139687,42.044225,4.720817,bicycle
377.00,bike11.39,11.566111,48.139638,40.261600,4.381709,bicycle
377.00,bike11.40,11.566044,48.139588,37.883241,3.971800,bicycle
377.00,bike11.41,11.565987,48.139536,30.266117,3.879764,bicycle
377.00,bike11.42,11.565937,48.139483,30.266117,3.975896,bicycle
377.00,bike11.43,11.565878,48.139420,29.566212,4.466201,bicycle
377.00,bike11.44,11.565280,48.136789,5.659238,5.971092,bicycle
377.00,bike11.45,11.565270,48.136689,0.797736,5.962723,bicycle
377.00,bike11.46,11.565265,48.136582,359.682047,5.385441,bicycle
377.00,bike11.47,11.565262,48.136508,359.078005,4.894465,bicycle
377.00,bike11.48,11.565259,48.136422,359.078005,4.363142,bicycle
377.00,bike11.49,11.565258,48.136354,358.136356,4.098705,bicycle
377.00,bike11.50,11.565258,48.136289,357.928622,3.504882,bicycle
377.00,bike11.51,11.565261,48.136233,354.257717,3.149416,bicycle
377.00,bike11.52,11.565268,48.136175,352.216129,2.645984,bicycle
377.00,bike11.53,11.565277,48.136120,352.216129,2.199626,bicycle
377.00,bike11.54,11.565284,48.136074,352.216129,1.688567,bicycle
377.00,bike11.55,11.565296,48.135998,352.216129,4.297820,bicycle
377.00,bike11.56,11.565423,48.135753,337.613271,5.807100,bicycle
377.00,bike11.57,11.565591,48.135463,336.698343,5.900716,bicycle
377.00,bike11.58,11.565776,48.135177,334.593142,5.809988,bicycle
377.00,bike11.59,11.565948,48.134907,335.264246,5.946463,bicycle
377.00,bike11.60,11.566151,48.134584,335.264246,5.944283,bicycle
377.00,bike11.61,11.566317,48.134320,335.264246,4.163398,bicycle
377.00,bike11.62,11.566411,48.134172,335.264246,2.067017,bicycle
377.00,pint0107,11.567094,48.132957,338.328030,8.330000,passenger
377.00,pint0128,11.566501,48.140080,40.039054,0.000000,passenger
377.00,pint0151,11.564560,48.141119,292.860754,13.890000,passenger
377.00,pint0160,11.565098,48.139403,197.473758,13.890000,passenger
377.00,pint0165,11.565558,48.134861,156.692280,13.831154,passenger
377.00,pint0174,11.565242,48.132729,52.019616,13.890000,passenger
377.00,pint0175,11.563875,48.137325,117.400582,13.890000,passenger
377.00,pint0181,11.565139,48.139393,197.426178,13.890000,passenger
377.00,pint0193,11.561472,48.137368,88.692231,13.890000,passenger
377.00,pint0203,11.565746,48.140629,120.755217,0.000000,passenger
377.00,pint0210,11.567322,48.140575,250.056907,1.997148,passenger
377.00,pint0219,11.565659,48.134693,156.314083,13.890000,passenger
377.00,pint0222,11.565793,48.135061,334.761761,13.890000,passenger
377.00,pint0229,11.565092,48.136243,354.581969,0.000000,passenger
377.00,pint0233,11.565477,48.134841,156.705647,13.890000,passenger
377.00,pint0234,11.563560,48.141328,112.628371,13.890000,passenger
377.00,pint0238,11.565394,48.138026,5.585513,13.890000,passenger
377.00,pint0243,11.565309,48.138034,5.589547,13.691564,passenger
377.00,pint0247,11.563309,48.141405,112.628371,13.890000,passenger
377.00,pint0248,11.565217,48.132753,52.017796,13.890000,passenger
377.00,pint0261,11.566951,48.133565,253.664796,0.000000,passenger
377.00,pint0265,11.566938,48.133593,253.663123,0.000000,passenger
377.00,pint0271,11.565374,48.136667,278.190632,0.000000,passenger
377.00,pint0275,11.566363,48.140649,178.382867,8.700000,passenger
377.00,pint0280,11.567023,48.133607,253.663123,0.000000,passenger
377.00,pint0284,11.567341,48.140549,250.064166,0.000000,passenger
377.00,pint0321,11.565366,48.136638,278.190632,0.000000,passenger
377.00,pint056,11.563868,48.141234,112.628371,13.890000,passenger
377.00,pint060,11.566157,48.140598,278.154820,11.110000,passenger
377.00,pint064,11.566468,48.140099,40.103583,0.000000,passenger
377.00,pint066,11.565344,48.138211,5.589547,13.890000,passenger
377.00,pint085,11.565359,48.135203,156.734099,13.820272,passenger
377.00,pint087,11.565459,48.135031,156.734099,13.795977,passenger
377.00,tint011,11.566196,48.134361,336.104437,10.427131,truck
377.00,tint038,11.565261,48.137184,4.817815,10.797910,truck
377.00,tint046,11.566433,48.140030,40.027688,0.172991,truck
377.00,tint048,11.565914,48.140170,218.542483,10.664989,truck
377.00,tint054,11.565767,48.140723,297.697488,10.742533,truck
377.00,tint072,11.562644,48.137359,88.965229,10.585813,truck
377.00,tint079,11.564794,48.136427,261.441640,0.000000,truck
378.00,bike11.29,11.567644,48.140383,68.324998,5.962887,bicycle
378.00,bike11.30,11.567495,48.140342,62.075317,5.909308,bicycle
378.00,bike11.31,11.567371,48.140302,62.279560,5.765896,bicycle
